,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,DisableHRUs,
3073,1990-02,0.293327,0.313134,0.229522,0.317218,0.0982929,0.375141,0.407446,0.253681,0.19213,0.457425,0.395861,0.348007,0.307025,0.297936,0.302117,0.295749,0.262943,0.187875,0.195603,0.128698,0.14009,0.0808186,0,
3104,1990-03,0.717834,0.772232,0.569451,0.78142,0.286841,0.986086,1.03683,0.672038,0.587698,0.948063,0.945106,0.906999,0.744299,0.722314,0.716911,0.75006,0.706888,0.540668,0.512843,0.320224,0.331068,0.220035,0,
3134,1990-04,1.43942,1.91322,1.1092,1.92066,0.4867,1.50201,2.24998,1.37896,1.3314,1.18339,1.36125,2.03515,1.9562,1.7048,1.50289,1.37444,1.18676,0.92555,0.820248,0.524809,0.490409,0.352836,0,
3165,1990-05,2.09959,2.64924,1.57858,2.66827,0.629043,2.15097,3.06525,1.84619,2.03757,1.23321,1.57678,2.72661,2.70959,2.46349,2.19689,2.00519,1.68663,1.26124,1.06124,0.702291,0.620861,0.440627,0,
3195,1990-06,3.04265,3.63793,2.2647,3.67467,1.01591,3.3097,4.01445,2.5059,2.98989,1.8485,2.45284,3.71797,3.72093,3.3967,3.11275,3.0034,2.63462,2.06783,1.7303,1.18114,1.03592,0.780742,0,
3226,1990-07,3.47426,4.01587,2.55114,4.06554,1.48917,3.81522,4.59575,2.78178,3.41063,2.64632,3.38456,4.18827,4.07268,3.76684,3.49819,3.42774,3.09892,2.59959,2.27453,1.56055,1.38827,1.1459,0,
3257,1990-08,3.10412,3.6813,2.28858,3.72153,1.31055,3.39313,4.18374,2.55359,2.95018,2.64322,3.08626,3.83258,3.74842,3.41714,3.14154,3.04246,2.7095,2.24288,2.02926,1.36971,1.27895,1.03728,0,
3287,1990-09,2.2612,2.67599,1.67858,2.70465,0.922211,2.47625,3.14331,1.84221,1.85789,2.49149,2.51415,2.73238,2.734,2.51325,2.31149,2.17621,1.94673,1.57209,1.50901,0.992695,1.02145,0.781907,0,
3318,1990-10,0.823078,1.08783,0.617886,1.09354,0.258932,0.892777,1.3468,0.810006,0.568525,1.0138,0.879398,1.16547,1.10998,0.96751,0.863473,0.776728,0.655194,0.4776,0.488201,0.32403,0.362597,0.222714,0,
3348,1990-11,0.356083,0.45668,0.260959,0.460146,0.102806,0.382375,0.649182,0.354191,0.186,0.60899,0.45076,0.492764,0.461506,0.416261,0.376321,0.331122,0.275189,0.183771,0.217722,0.161061,0.182516,0.0945356,0,
3379,1990-12,0.123349,0.144036,0.0908604,0.145724,0.0343476,0.149565,0.231242,0.113918,0.0498504,0.247647,0.175003,0.160999,0.142869,0.132424,0.128256,0.118262,0.104224,0.0642567,0.082242,0.0641579,0.073159,0.0308365,0,
3410,1991-01,0.138334,0.13958,0.106196,0.141959,0.0386416,0.18052,0.200401,0.0975519,0.0561259,0.27249,0.209688,0.134716,0.139729,0.14688,0.144591,0.135501,0.117687,0.0767798,0.0920553,0.066788,0.0729675,0.0329303,0,
3438,1991-02,0.494681,0.537046,0.372691,0.544688,0.164017,0.631502,0.783532,0.406104,0.306317,0.775014,0.634713,0.577508,0.533193,0.514834,0.503232,0.500913,0.445582,0.318346,0.338403,0.231556,0.262022,0.145159,0,
3469,1991-03,0.693911,0.841738,0.522244,0.849236,0.240566,0.843017,1.13007,0.675656,0.595316,0.780605,0.789685,0.969547,0.834213,0.744196,0.710385,0.692219,0.614055,0.459503,0.430646,0.266505,0.269434,0.182508,0,
3499,1991-04,1.37768,1.79024,1.06273,1.79878,0.449608,1.44658,2.14906,1.20853,1.18659,1.10137,1.27097,1.81538,1.84366,1.65691,1.44339,1.29569,1.11637,0.869345,0.769701,0.495169,0.464223,0.333955,0,
3530,1991-05,2.14756,2.58197,1.6594,2.60277,0.629058,2.28184,2.85895,1.79315,2.04047,1.22862,1.57932,2.67269,2.62304,2.42093,2.259,2.08877,1.74239,1.27843,1.06561,0.698202,0.610572,0.429452,0,
3560,1991-06,2.75824,3.31581,2.01549,3.35128,0.935483,2.92954,3.64058,2.3263,2.85189,1.77613,2.35783,3.4304,3.39423,3.04331,2.81422,2.71729,2.36159,1.87184,1.57349,1.07306,0.934538,0.716064,0,
3591,1991-07,3.31949,3.77468,2.53037,3.81742,1.39502,3.71666,4.32353,2.55226,3.36407,2.53156,3.23676,3.9398,3.84553,3.45461,3.33384,3.36411,3.04652,2.50674,2.17695,1.48559,1.3142,1.07226,0,
3622,1991-08,3.16463,3.76036,2.38091,3.79752,1.35291,3.42073,4.3252,2.62791,3.03495,2.78823,3.23819,3.96488,3.83355,3.40794,3.19376,3.13792,2.82225,2.31047,2.09599,1.41543,1.33375,1.07489,0,
3652,1991-09,1.97874,2.34837,1.50325,2.37061,0.802457,2.23605,2.79218,1.60832,1.59603,2.18566,2.21745,2.36077,2.40922,2.21353,2.0169,1.92566,1.735,1.39831,1.33582,0.879502,0.907659,0.656171,0,
3683,1991-10,0.953952,1.10318,0.750873,1.11299,0.355534,1.1284,1.32197,0.782687,0.631156,1.31865,1.15408,1.13674,1.12009,1.03781,0.987829,0.927748,0.819252,0.624957,0.645288,0.430075,0.4846,0.312175,0,
3713,1991-11,0.282034,0.305775,0.221861,0.309439,0.0855044,0.364229,0.435659,0.238517,0.134417,0.526796,0.393315,0.324178,0.304144,0.295951,0.291124,0.279367,0.248447,0.166208,0.196252,0.145729,0.165095,0.0790814,0,
3744,1991-12,0.22037,0.247702,0.172484,0.250307,0.0684638,0.280064,0.369441,0.200926,0.0796844,0.507565,0.344776,0.27481,0.243419,0.236689,0.227654,0.211761,0.194301,0.125668,0.164789,0.132034,0.151934,0.0645887,0,
3775,1992-01,0.282946,0.34145,0.219481,0.34408,0.0800572,0.347123,0.48756,0.281273,0.125249,0.535533,0.385424,0.381906,0.338504,0.314423,0.294856,0.274516,0.238254,0.153796,0.186603,0.142119,0.162286,0.0739716,0,
3804,1992-02,0.524586,0.607578,0.406463,0.613428,0.177364,0.651974,0.808487,0.470145,0.342494,0.822737,0.679606,0.66794,0.604005,0.56735,0.540746,0.50595,0.455315,0.334342,0.358439,0.243494,0.273706,0.154616,0,
3835,1992-03,1.05609,1.30372,0.82045,1.31237,0.374851,1.17757,1.62404,0.924721,0.821626,1.19968,1.18458,1.34798,1.3291,1.21371,1.09977,1.00432,0.886971,0.691248,0.66595,0.422684,0.438399,0.298031,0,
3865,1992-04,1.75471,2.09335,1.36021,2.11062,0.554924,1.88785,2.51157,1.39407,1.49786,1.284,1.4865,2.09217,2.14455,1.98997,1.84471,1.69287,1.42857,1.06961,0.941189,0.606874,0.568056,0.421613,0,
3896,1992-05,2.72371,3.27784,2.08934,3.30525,1.04261,2.96757,3.70602,2.23142,2.55801,1.97806,2.50822,3.38589,3.34829,3.02844,2.80131,2.64961,2.35214,1.90429,1.64906,1.11584,0.996763,0.802152,0,
3926,1992-06,3.27905,3.72217,2.51067,3.76379,1.54731,3.60775,4.23719,2.45419,3.22726,2.53615,3.32241,3.75931,3.8026,3.53329,3.29279,3.24009,2.97385,2.57177,2.25261,1.55409,1.35532,1.1726,0,
3957,1992-07,2.76819,3.12191,2.1103,3.1585,1.26308,3.18302,3.48507,2.09943,2.75008,2.18176,2.78531,3.2033,3.1776,2.93895,2.76422,2.78621,2.56574,2.15828,1.88761,1.28979,1.14341,0.949678,0,
3988,1992-08,2.77509,3.22962,2.09504,3.26416,1.2701,3.06428,3.72634,2.28872,2.59127,2.63732,3.09299,3.39279,3.27485,2.99901,2.78294,2.74464,2.52994,2.14993,1.9575,1.3224,1.23412,1.01506,0,
4018,1992-09,1.73703,2.11064,1.30004,2.12983,0.631027,1.91833,2.50317,1.50943,1.44374,1.77203,1.80215,2.21615,2.14832,1.93387,1.7924,1.6841,1.48172,1.15589,1.09107,0.712986,0.736307,0.518992,0,
4049,1992-10,0.953195,1.15312,0.709401,1.16414,0.372431,1.08524,1.42448,0.839174,0.693345,1.37811,1.18232,1.21544,1.17061,1.06234,0.977502,0.922837,0.82049,0.627579,0.655975,0.441072,0.497769,0.320372,0,
4079,1992-11,0.306353,0.362526,0.243454,0.365199,0.0913332,0.391419,0.513528,0.281297,0.145503,0.550428,0.408757,0.393052,0.364012,0.33141,0.318733,0.298754,0.266494,0.177857,0.207611,0.153282,0.174268,0.0837844,0,
4110,1992-12,0.131466,0.158239,0.104911,0.159254,0.0416073,0.176512,0.234829,0.132688,0.0484719,0.323439,0.232026,0.184058,0.155985,0.139789,0.135622,0.128641,0.119489,0.0758461,0.0972354,0.073985,0.0809108,0.0353337,0,
4141,1993-01,0.130482,0.122464,0.107382,0.124503,0.0493759,0.190969,0.18678,0.0825973,0.0584755,0.329073,0.252532,0.11786,0.122803,0.127418,0.131846,0.129877,0.126883,0.0926422,0.112037,0.0820127,0.0900504,0.0443749,0,
4169,1993-02,0.211518,0.210151,0.170127,0.213324,0.0868423,0.296039,0.348198,0.130577,0.124633,0.450794,0.376451,0.194065,0.21516,0.215168,0.212339,0.214329,0.203762,0.153727,0.171875,0.11922,0.131286,0.0729991,0,
4200,1993-03,0.756618,0.972512,0.57166,0.978501,0.274811,0.930396,1.28548,0.739198,0.669481,0.90628,0.907483,1.05676,0.988916,0.85613,0.764543,0.764602,0.687146,0.519105,0.4919,0.307294,0.316308,0.216044,0,
4230,1993-04,1.51256,1.9667,1.13273,1.9786,0.430182,1.53738,2.38245,1.36369,1.39884,1.1133,1.27974,2.05108,2.01325,1.79649,1.58771,1.41945,1.20104,0.902118,0.789565,0.509244,0.478954,0.333671,0,
4261,1993-05,2.66098,3.12239,2.03,3.15297,0.909561,2.84784,3.52101,2.10202,2.47427,1.77567,2.2554,3.19779,3.18188,2.93107,2.75127,2.6239,2.25964,1.77609,1.52163,1.02534,0.91457,0.726096,0,
4291,1993-06,2.73458,3.23025,2.06645,3.26237,1.13829,2.97931,3.58069,2.20315,2.58081,1.93119,2.5489,3.31483,3.30297,3.00086,2.77519,2.69393,2.417,2.01509,1.72914,1.17816,1.01989,0.837317,0,
4322,1993-07,2.56809,3.02163,1.9015,3.05519,1.00911,2.78852,3.41138,2.07156,2.49873,1.81433,2.3273,3.1049,3.08378,2.82895,2.59448,2.54062,2.26641,1.83104,1.57618,1.06769,0.942737,0.747439,0,
4353,1993-08,2.63179,3.09549,1.95396,3.12953,1.09861,2.89049,3.58351,2.11632,2.40582,2.24162,2.62965,3.15539,3.17117,2.8845,2.65853,2.5915,2.33698,1.91313,1.71865,1.15413,1.07369,0.860128,0,
4383,1993-09,1.67942,1.98239,1.29616,2.00013,0.665919,1.91661,2.21538,1.40458,1.31257,1.81473,1.85399,2.06569,2.01671,1.83168,1.72027,1.65074,1.4667,1.18109,1.12537,0.738889,0.759219,0.552673,0,
4414,1993-10,0.921689,1.13629,0.708238,1.14448,0.321151,1.04186,1.38262,0.800127,0.611666,1.21971,1.05627,1.16951,1.16207,1.05079,0.95827,0.881888,0.768496,0.585684,0.607172,0.407768,0.459574,0.284226,0,
4444,1993-11,0.28674,0.373942,0.215608,0.376092,0.076124,0.324382,0.527138,0.279765,0.137208,0.44916,0.343426,0.395465,0.381573,0.337571,0.305017,0.265303,0.224683,0.147558,0.169118,0.122155,0.137329,0.0658374,0,
4475,1993-12,0.221942,0.266345,0.16989,0.268634,0.0605662,0.26677,0.414529,0.194909,0.0765388,0.44643,0.306112,0.269291,0.271452,0.25437,0.234797,0.205682,0.181837,0.113044,0.145012,0.114955,0.131563,0.0560361,0,
4506,1994-01,0.226736,0.178454,0.190307,0.182985,0.0786089,0.341777,0.283378,0.114229,0.0904503,0.516541,0.371352,0.164527,0.175345,0.200566,0.229715,0.237852,0.224803,0.151606,0.185746,0.141632,0.162997,0.0740242,0,
4534,1994-02,0.208174,0.19394,0.165108,0.197715,0.0815476,0.295565,0.343688,0.128309,0.114059,0.377885,0.339187,0.190904,0.192642,0.202653,0.210138,0.2135,0.201643,0.153435,0.159634,0.101875,0.107487,0.0613145,0,
4565,1994-03,0.928112,1.15621,0.720118,1.16349,0.284185,1.00295,1.48066,0.829554,0.689008,0.939151,0.936866,1.20145,1.17755,1.07303,0.982604,0.868168,0.747051,0.551716,0.51788,0.323982,0.333955,0.218684,0,
4595,1994-04,1.56809,2.04666,1.18215,2.05812,0.491812,1.58572,2.40919,1.43538,1.42363,1.1586,1.3377,2.13609,2.09541,1.8631,1.64665,1.49008,1.24202,0.945848,0.83648,0.536781,0.50459,0.35357,0,
4626,1994-05,2.53738,3.07379,1.93126,3.09973,0.894123,2.66065,3.60558,2.10944,2.48036,1.72065,2.18143,3.18643,3.14094,2.82429,2.61838,2.48926,2.11673,1.69032,1.45968,0.987156,0.883096,0.679366,0,
4656,1994-06,3.08683,3.56677,2.28963,3.60921,1.26241,3.35274,4.00783,2.4422,3.09289,2.23134,2.94035,3.69726,3.62784,3.33391,3.10047,3.08757,2.76425,2.30405,1.97802,1.35857,1.18732,0.969316,0,
4687,1994-07,3.54508,4.19776,2.59002,4.24573,1.56908,3.71733,4.95422,2.8536,3.5747,2.69819,3.43534,4.32271,4.3062,3.85028,3.5395,3.52483,3.19237,2.68499,2.3538,1.61739,1.44207,1.21077,0,
4718,1994-08,3.22342,3.80617,2.37342,3.84881,1.44806,3.4757,4.47065,2.59802,3.09164,2.91897,3.41002,3.93634,3.89517,3.50351,3.22401,3.16787,2.91016,2.43081,2.20753,1.48676,1.38761,1.13486,0,
4748,1994-09,2.19174,2.56429,1.67084,2.58984,0.843637,2.42278,2.95542,1.76831,1.77264,2.44538,2.44619,2.62647,2.61949,2.39171,2.2411,2.13337,1.91368,1.51602,1.45239,0.957746,0.994984,0.732139,0,
4779,1994-10,0.830105,1.07121,0.620029,1.07816,0.288465,0.92721,1.34277,0.777425,0.593141,1.07099,0.930293,1.12272,1.09766,0.965075,0.862493,0.792492,0.686008,0.504689,0.519084,0.342917,0.383574,0.244446,0,
4809,1994-11,0.293233,0.41149,0.219268,0.412707,0.0759675,0.326831,0.563006,0.313205,0.156061,0.462431,0.35084,0.449327,0.419975,0.356868,0.311132,0.272137,0.228601,0.147361,0.16947,0.122794,0.136925,0.0667467,0,
4840,1994-12,0.201769,0.230002,0.157186,0.232324,0.0600456,0.235165,0.362916,0.171855,0.0714199,0.430441,0.294986,0.236392,0.230898,0.22601,0.212869,0.187474,0.166047,0.105416,0.138493,0.110381,0.126428,0.0554484,0,
4871,1995-01,0.236332,0.21611,0.194621,0.220003,0.0759179,0.329329,0.320061,0.146636,0.0940741,0.513115,0.376916,0.21005,0.211048,0.240609,0.246256,0.227223,0.217423,0.148653,0.179654,0.132523,0.149182,0.0663548,0,
4899,1995-02,0.463534,0.586186,0.356752,0.589717,0.136534,0.508057,0.773238,0.432872,0.291832,0.621281,0.514683,0.617827,0.595093,0.540435,0.492727,0.431441,0.364503,0.255486,0.270532,0.183914,0.207667,0.118517,0,
4930,1995-03,0.763,0.908356,0.612432,0.914353,0.239965,0.842126,1.08697,0.628367,0.573118,0.757129,0.780578,0.933089,0.922056,0.859471,0.809794,0.727901,0.616333,0.457229,0.428122,0.268517,0.275645,0.185796,0,
4960,1995-04,1.36595,1.57391,1.09658,1.58656,0.459074,1.55227,1.89026,1.05534,1.15248,1.12324,1.29952,1.58134,1.60285,1.51169,1.42642,1.32361,1.16947,0.902189,0.797593,0.51369,0.480973,0.3461,0,
4991,1995-05,2.26947,2.7743,1.76546,2.7937,0.808037,2.45543,3.14099,1.93037,2.12803,1.65142,2.11667,2.87663,2.84033,2.5291,2.33243,2.23342,1.96495,1.57066,1.34569,0.905502,0.800937,0.614735,0,
5021,1995-06,3.05021,3.71509,2.277,3.7489,1.17205,3.32945,3.85421,2.57103,2.95396,2.14692,2.82929,3.85315,3.81615,3.35279,3.09729,3.00692,2.6851,2.18916,1.87145,1.27849,1.11436,0.880864,0,
5052,1995-07,3.22329,3.84986,2.41516,3.88772,1.36577,3.52319,4.07257,2.687,3.07662,2.44428,3.12372,4.01349,3.9438,3.48267,3.24046,3.21158,2.88919,2.42168,2.10681,1.44558,1.28069,1.04717,0,
5083,1995-08,2.79651,3.48456,2.04976,3.51551,1.14622,3.04585,3.80933,2.50155,2.64461,2.4178,2.81976,3.70567,3.57498,3.05876,2.82641,2.75062,2.46443,2.03035,1.83173,1.23128,1.1554,0.907592,0,
5113,1995-09,1.90178,2.25152,1.44697,2.27293,0.822719,2.21747,2.62038,1.5199,1.52163,2.21486,2.25476,2.28835,2.31099,2.08438,1.9278,1.86971,1.70495,1.40141,1.34751,0.893452,0.919748,0.690781,0,
5144,1995-10,0.811464,1.04971,0.599685,1.0569,0.217411,0.878096,1.25317,0.765064,0.569266,0.882736,0.764529,1.10331,1.07255,0.951701,0.858514,0.764505,0.633892,0.439106,0.439282,0.29115,0.327678,0.191071,0,
5174,1995-11,0.31706,0.383926,0.256516,0.386027,0.09512,0.389438,0.520563,0.295917,0.152035,0.595884,0.439005,0.415744,0.384491,0.355105,0.333946,0.303174,0.270829,0.181129,0.215724,0.160803,0.184516,0.0878568,0,
5205,1995-12,0.156649,0.14455,0.127829,0.147171,0.053635,0.230845,0.22951,0.113393,0.0593128,0.409732,0.282288,0.156057,0.140861,0.142928,0.157052,0.163083,0.157561,0.102247,0.133707,0.106169,0.120928,0.0501225,0,
5236,1996-01,0.119743,0.121537,0.094081,0.123407,0.0443082,0.161281,0.155289,0.0927836,0.051416,0.314656,0.231127,0.1288,0.120542,0.117493,0.121594,0.120084,0.114983,0.0794345,0.101526,0.0786017,0.0892457,0.0398869,0,
5265,1996-02,0.37314,0.388011,0.306993,0.392453,0.115875,0.434468,0.516284,0.271271,0.213918,0.561523,0.464276,0.399694,0.382802,0.397553,0.398648,0.349678,0.304454,0.219663,0.235026,0.159585,0.179544,0.10066,0,
5296,1996-03,0.531274,0.572342,0.439799,0.577729,0.182759,0.627759,0.745795,0.40261,0.410302,0.611781,0.634547,0.572569,0.576861,0.566768,0.559452,0.515717,0.455883,0.348049,0.326654,0.202103,0.205302,0.139166,0,
5326,1996-04,1.55412,1.8848,1.20188,1.89917,0.455038,1.63801,2.28271,1.2778,1.36823,1.13016,1.30407,1.90866,1.92074,1.80128,1.63979,1.48129,1.24783,0.934732,0.815908,0.524963,0.493785,0.345911,0,
5357,1996-05,1.87174,2.2928,1.47169,2.30744,0.517404,2.05575,2.59642,1.56462,1.73567,1.10325,1.42598,2.37036,2.33874,2.12215,1.96015,1.83164,1.56778,1.16839,0.963032,0.630765,0.548045,0.370363,0,
5387,1996-06,3.12043,3.69759,2.36716,3.73313,1.13247,3.51635,4.18792,2.50726,3.09631,2.18229,2.88029,3.79812,3.78851,3.40069,3.15843,3.13258,2.78686,2.24587,1.90404,1.30811,1.15166,0.916539,0,
5418,1996-07,3.57551,4.14605,2.74853,4.1874,1.6583,4.12107,4.58266,2.89091,3.3635,2.96114,3.77562,4.2894,4.24816,3.76977,3.53989,3.63695,3.41551,2.91703,2.55617,1.75529,1.5597,1.28734,0,
5449,1996-08,3.27034,3.96959,2.43949,4.00648,1.2549,3.49852,4.47839,2.77397,3.05826,2.77524,3.20987,4.14476,4.05902,3.61155,3.33387,3.2049,2.8258,2.28191,2.05346,1.38522,1.3104,1.02179,0,
5479,1996-09,1.68667,2.0859,1.24791,2.10428,0.605958,1.81756,2.43638,1.45348,1.39421,1.63949,1.67053,2.17606,2.13355,1.90014,1.73804,1.63143,1.41061,1.09727,1.03407,0.676369,0.695976,0.50929,0,
5510,1996-10,0.891449,1.10634,0.662667,1.11567,0.305543,1.00741,1.3514,0.769924,0.608151,1.16587,1.01349,1.1528,1.13081,1.01111,0.92201,0.861532,0.741349,0.549459,0.563926,0.372883,0.416041,0.268451,0,
5540,1996-11,0.243016,0.273671,0.191301,0.276441,0.091842,0.314027,0.393278,0.188204,0.119727,0.544165,0.416382,0.279111,0.277385,0.262105,0.249121,0.23435,0.215611,0.160759,0.193493,0.142236,0.160938,0.0803024,0,
5571,1996-12,0.136087,0.142232,0.109193,0.144034,0.0371786,0.164989,0.216111,0.0919838,0.0451437,0.273985,0.195943,0.135844,0.143673,0.146889,0.146198,0.127296,0.109841,0.0682485,0.0875797,0.0678158,0.076495,0.0328962,0,
5602,1997-01,0.171962,0.168001,0.148535,0.169915,0.0550527,0.225697,0.243672,0.1127,0.0623736,0.385222,0.279325,0.16388,0.166324,0.179154,0.182152,0.163474,0.149276,0.103962,0.12962,0.098577,0.111723,0.0510503,0,
5630,1997-02,0.466893,0.562896,0.369874,0.566674,0.125683,0.537716,0.754398,0.367822,0.252807,0.612615,0.513251,0.558707,0.573307,0.550703,0.501506,0.428149,0.368121,0.25797,0.268505,0.180114,0.200867,0.106383,0,
5661,1997-03,0.800171,0.969269,0.608283,0.977508,0.22804,0.873985,1.16836,0.693269,0.628299,0.732346,0.740905,1.01247,0.983484,0.902657,0.848067,0.759775,0.63288,0.459119,0.426836,0.268657,0.277019,0.178063,0,
5691,1997-04,1.33682,1.71365,1.042,1.72199,0.383814,1.46568,2.05302,1.19183,1.11099,0.996833,1.18326,1.76852,1.76096,1.55453,1.40557,1.27542,1.09523,0.831149,0.71994,0.465384,0.435465,0.282282,0,
5722,1997-05,2.4926,2.94439,1.89773,2.97261,0.938386,2.70961,3.37798,2.00391,2.31222,1.91672,2.4242,3.0087,3.01181,2.74589,2.54589,2.4277,2.18206,1.79149,1.55193,1.05173,0.939934,0.745221,0,
5752,1997-06,3.00419,3.69012,2.219,3.72405,1.2095,3.25086,3.92713,2.49398,3.03918,2.07668,2.72815,3.8278,3.78006,3.37328,3.03064,2.97867,2.66882,2.19308,1.87725,1.284,1.11822,0.913642,0,
5783,1997-07,3.15454,3.83939,2.40212,3.8709,1.32415,3.45722,4.10817,2.58379,3.0272,2.36119,3.01537,3.88388,3.959,3.53072,3.18574,3.12657,2.82385,2.3442,2.03714,1.38933,1.22556,1.01439,0,
5814,1997-08,3.12281,3.7,2.34754,3.7372,1.33694,3.47606,4.10003,2.52023,2.85202,2.83901,3.30636,3.79363,3.79457,3.40473,3.14676,3.08397,2.80595,2.34805,2.135,1.44901,1.36169,1.09579,0,
5844,1997-09,2.07094,2.51743,1.5543,2.53994,0.838819,2.2965,2.97705,1.73274,1.69964,2.26978,2.30192,2.58437,2.58188,2.31685,2.11322,2.01057,1.79802,1.44487,1.38436,0.908449,0.935491,0.69515,0,
5875,1997-10,0.889041,1.15836,0.660617,1.16566,0.286058,0.993649,1.41474,0.818061,0.606526,1.10673,0.95592,1.21369,1.18902,1.03709,0.926875,0.849202,0.72377,0.531549,0.544473,0.364213,0.412332,0.249046,0,
5905,1997-11,0.374672,0.452874,0.294019,0.456074,0.116487,0.449668,0.605406,0.324725,0.16479,0.699231,0.516657,0.464687,0.460862,0.426333,0.393809,0.352688,0.312171,0.216641,0.25623,0.190797,0.218282,0.104429,0,
5936,1997-12,0.23313,0.288938,0.178423,0.291006,0.0618967,0.274021,0.385181,0.211247,0.0708138,0.470183,0.32285,0.297719,0.294294,0.270511,0.249542,0.209358,0.185135,0.118241,0.152772,0.121439,0.139215,0.0579171,0,
5967,1998-01,0.218563,0.223098,0.172918,0.226375,0.0646628,0.273881,0.32152,0.154586,0.0890795,0.42702,0.30862,0.22289,0.22201,0.230562,0.22857,0.209307,0.187472,0.126956,0.154994,0.118017,0.135329,0.0617207,0,
5995,1998-02,0.521455,0.66305,0.403572,0.66672,0.148543,0.608355,0.857801,0.46015,0.317143,0.714656,0.586005,0.679324,0.677751,0.619297,0.55221,0.486921,0.418548,0.293241,0.312144,0.212874,0.239938,0.128669,0,
6026,1998-03,0.744573,0.865765,0.60019,0.872187,0.247569,0.927851,1.09172,0.595781,0.54936,0.806539,0.81513,0.880963,0.878387,0.828966,0.776285,0.727052,0.646648,0.48789,0.456618,0.286777,0.294707,0.192895,0,
6056,1998-04,1.73556,2.20659,1.31623,2.22085,0.619301,1.934,2.5808,1.52248,1.49865,1.4656,1.689,2.26417,2.27139,2.00827,1.79072,1.6795,1.47886,1.16472,1.04094,0.683777,0.648278,0.488689,0,
6087,1998-05,2.79178,3.31956,2.12387,3.35048,1.18822,3.14331,3.67497,2.24956,2.54081,2.30469,2.88116,3.37334,3.40645,3.08627,2.81949,2.74653,2.49945,2.1019,1.85132,1.25699,1.12888,0.928744,0,
6117,1998-06,2.66934,3.16324,2.04364,3.19222,1.06988,2.98811,3.40794,2.12347,2.56001,1.90761,2.51791,3.21437,3.24839,2.92736,2.69594,2.65755,2.4192,1.99435,1.70317,1.16125,1.00837,0.804408,0,
6148,1998-07,3.52634,4.12351,2.65944,4.16689,1.60961,3.96963,4.60527,2.74681,3.3748,2.78756,3.54425,4.22236,4.21462,3.84939,3.5335,3.50095,3.22749,2.72664,2.39497,1.6384,1.45211,1.25211,0,
