,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,
8248,2004-04,0.149954,7.62126,115.87,2.56287e-05,0,0,0,0,0,0,0,0,0,0,99.7346,0.608459,0,0,0,0,0,0,
8279,2004-05,0.252981,7.66099,116.591,0.00226659,0,0,0,0,0,0,0,0,0,0,100.285,0.931434,0,0,0,0,0,0,
8309,2004-06,0.303345,7.70435,117.301,0.00374118,0,0,0,0,0,0,0,0,0,0,100.872,1.07311,0,0,0,0,0,0,
8340,2004-07,0.209973,7.7387,117.733,0.000535514,0,0,0,0,0,0,0,0,0,0,101.278,0.830629,0,0,0,0,0,0,
8371,2004-08,0.0956919,7.75851,117.859,0.000808526,0,0,0,0,0,0,0,0,0,0,101.541,0.35441,0,0,0,0,0,0,
8401,2004-09,0.129911,7.79486,118.46,0.000913821,0,0,0,0,0,0,0,0,0,0,102.018,0.489006,0,0,0,0,0,0,
8432,2004-10,0.152452,7.82137,118.889,0.00133555,0,0,0,0,0,0,0,0,0,0,102.371,0.5626,0,0,0,0,0,0,
8462,2004-11,0.1763,7.8423,119.241,0.00143111,0,0,0,0,0,0,0,0,0,0,102.646,0.655457,0,0,0,0,0,0,
8493,2004-12,0.21074,7.86429,119.628,0.00131892,0,0,0,0,0,0,0,0,0,0,102.932,0.80025,0,0,0,0,0,0,
8524,2005-01,0.250739,7.88621,120.003,0.0024239,0,0,0,0,0,0,0,0,0,0,103.234,0.915595,0,0,0,0,0,0,
8552,2005-02,0.267291,7.91182,120.43,0.00151679,0,0,0,0,0,0,0,0,0,0,103.557,1.02167,0,0,0,0,0,0,
8583,2005-03,0.263406,7.9316,120.724,0.0015578,0,0,0,0,0,0,0,0,0,0,103.816,1.00412,0,0,0,0,0,0,
8613,2005-04,0.282889,7.96373,121.238,0.00168574,0,0,0,0,0,0,0,0,0,0,104.239,1.07784,0,0,0,0,0,0,
8644,2005-05,0.22479,7.99115,121.592,0.000158461,0,0,0,0,0,0,0,0,0,0,104.577,0.906982,0,0,0,0,0,0,
8674,2005-06,0.545632,8.05467,122.856,0.0115249,0,0,0,0,0,0,0,0,0,0,105.562,1.72517,0,0,0,0,0,0,
8705,2005-07,0.393138,8.08205,123.085,0.00891709,0,0,0,0,0,0,0,0,0,0,105.885,1.2168,0,0,0,0,0,0,
8736,2005-08,0.18805,8.09672,123.086,0.00356405,0,0,0,0,0,0,0,0,0,0,106.004,0.612015,0,0,0,0,0,0,
8766,2005-09,0.248574,8.12779,123.616,0.00553994,0,0,0,0,0,0,0,0,0,0,106.438,0.773554,0,0,0,0,0,0,
8797,2005-10,0.299629,8.16203,124.214,0.00543248,0,0,0,0,0,0,0,0,0,0,106.884,0.985686,0,0,0,0,0,0,
8827,2005-11,0.278587,8.1838,124.539,0.00375403,0,0,0,0,0,0,0,0,0,0,107.146,0.971919,0,0,0,0,0,0,
8858,2005-12,0.269449,8.19906,124.764,0.00330141,0,0,0,0,0,0,0,0,0,0,107.34,0.954128,0,0,0,0,0,0,
8889,2006-01,0.236104,8.21254,124.933,0.00242061,0,0,0,0,0,0,0,0,0,0,107.505,0.856247,0,0,0,0,0,0,
8917,2006-02,0.254012,8.23588,125.319,0.00205643,0,0,0,0,0,0,0,0,0,0,107.805,0.944612,0,0,0,0,0,0,
8948,2006-03,0.348933,8.2729,126.006,0.00310008,0,0,0,0,0,0,0,0,0,0,108.304,1.28583,0,0,0,0,0,0,
8978,2006-04,0.351101,8.30136,126.43,0.00377533,0,0,0,0,0,0,0,0,0,0,108.685,1.26577,0,0,0,0,0,0,
9009,2006-05,0.226202,8.31859,126.544,0.00134527,0,0,0,0,0,0,0,0,0,0,108.878,0.861976,0,0,0,0,0,0,
9039,2006-06,0.213169,8.35507,127.078,0.0013767,0,0,0,0,0,0,0,0,0,0,109.356,0.807652,0,0,0,0,0,0,
9070,2006-07,0.0693437,8.37222,127.145,4.80998e-05,0,0,0,0,0,0,0,0,0,0,109.562,0.279821,0,0,0,0,0,0,
9101,2006-08,0.00786424,8.37882,127.154,2.90213e-05,0,0,0,0,0,0,0,0,0,0,109.648,0.0307267,0,0,0,0,0,0,
9131,2006-09,0.0356858,8.38997,127.355,0.000586409,0,0,0,0,0,0,0,0,0,0,109.802,0.119986,0,0,0,0,0,0,
9162,2006-10,0.0768496,8.40929,127.713,0.000413689,0,0,0,0,0,0,0,0,0,0,110.052,0.2947,0,0,0,0,0,0,
9192,2006-11,0.190081,8.44844,128.475,0.00044511,0,0,0,0,0,0,0,0,0,0,110.565,0.753633,0,0,0,0,0,0,
9223,2006-12,0.255344,8.48421,129.111,0.000697497,0,0,0,0,0,0,0,0,0,0,111.036,1.00813,0,0,0,0,0,0,
9254,2007-01,0.273295,8.50918,129.516,0.000753359,0,0,0,0,0,0,0,0,0,0,111.364,1.07871,0,0,0,0,0,0,
9282,2007-02,0.284739,8.52625,129.768,0.00229064,0,0,0,0,0,0,0,0,0,0,111.608,1.0595,0,0,0,0,0,0,
9313,2007-03,0.281356,8.55374,130.193,0.00144165,0,0,0,0,0,0,0,0,0,0,111.956,1.08205,0,0,0,0,0,0,
9343,2007-04,0.275963,8.58107,130.596,0.00167982,0,0,0,0,0,0,0,0,0,0,112.317,1.04995,0,0,0,0,0,0,
9374,2007-05,0.196324,8.60026,130.78,0.000950146,0,0,0,0,0,0,0,0,0,0,112.559,0.757418,0,0,0,0,0,0,
9404,2007-06,0.157106,8.63036,131.185,0.00052423,0,0,0,0,0,0,0,0,0,0,112.947,0.61621,0,0,0,0,0,0,
9435,2007-07,0.0345224,8.64272,131.198,0,0,0,0,0,0,0,0,0,0,0,113.101,0.140331,0,0,0,0,0,0,
9466,2007-08,0.0062884,8.64997,131.265,4.70841e-05,0,0,0,0,0,0,0,0,0,0,113.197,0.0235487,0,0,0,0,0,0,
9496,2007-09,0.0345055,8.66369,131.499,0.00111099,0,0,0,0,0,0,0,0,0,0,113.391,0.0927579,0,0,0,0,0,0,
9527,2007-10,0.117592,8.69182,132.025,0.00266905,0,0,0,0,0,0,0,0,0,0,113.78,0.363878,0,0,0,0,0,0,
9557,2007-11,0.120014,8.71243,132.364,0.00124634,0,0,0,0,0,0,0,0,0,0,114.03,0.434555,0,0,0,0,0,0,
9588,2007-12,0.186107,8.73963,132.872,0.00140209,0,0,0,0,0,0,0,0,0,0,114.388,0.696562,0,0,0,0,0,0,
9619,2008-01,0.238704,8.76387,133.306,0.00218426,0,0,0,0,0,0,0,0,0,0,114.716,0.87692,0,0,0,0,0,0,
9648,2008-02,0.379613,8.81123,134.206,0.00400156,0,0,0,0,0,0,0,0,0,0,115.361,1.372,0,0,0,0,0,0,
9679,2008-03,0.329584,8.83013,134.432,0.00314908,0,0,0,0,0,0,0,0,0,0,115.596,1.20508,0,0,0,0,0,0,
9709,2008-04,0.256892,8.84574,134.582,0.00176817,0,0,0,0,0,0,0,0,0,0,115.782,0.968644,0,0,0,0,0,0,
9740,2008-05,0.256238,8.8742,134.998,0.00272437,0,0,0,0,0,0,0,0,0,0,116.167,0.925098,0,0,0,0,0,0,
9770,2008-06,0.456496,8.94523,136.276,0.00897817,0,0,0,0,0,0,0,0,0,0,117.181,1.47173,0,0,0,0,0,0,
9801,2008-07,0.233621,8.96765,136.357,0.00438219,0,0,0,0,0,0,0,0,0,0,117.413,0.762276,0,0,0,0,0,0,
9832,2008-08,0.0495862,8.97923,136.316,0.000691722,0,0,0,0,0,0,0,0,0,0,117.514,0.171988,0,0,0,0,0,0,
9862,2008-09,0.0479915,9.00496,136.691,0.00151499,0,0,0,0,0,0,0,0,0,0,117.862,0.130303,0,0,0,0,0,0,
9893,2008-10,0.0280792,9.01736,136.869,0.000258404,0,0,0,0,0,0,0,0,0,0,118.007,0.103091,0,0,0,0,0,0,
9923,2008-11,0.0349555,9.02625,137.015,0.000218979,0,0,0,0,0,0,0,0,0,0,118.123,0.132728,0,0,0,0,0,0,
9954,2008-12,0.0943737,9.04181,137.328,0.000997418,0,0,0,0,0,0,0,0,0,0,118.337,0.340974,0,0,0,0,0,0,
9985,2009-01,0.19222,9.06472,137.775,0.00393204,0,0,0,0,0,0,0,0,0,0,118.677,0.613233,0,0,0,0,0,0,
10013,2009-02,0.176855,9.07454,137.91,0.00334485,0,0,0,0,0,0,0,0,0,0,118.797,0.575881,0,0,0,0,0,0,
10044,2009-03,0.303282,9.12027,138.788,0.00361545,0,0,0,0,0,0,0,0,0,0,119.4,1.07823,0,0,0,0,0,0,
10074,2009-04,0.392739,9.16867,139.668,0.00282833,0,0,0,0,0,0,0,0,0,0,120.022,1.47552,0,0,0,0,0,0,
10105,2009-05,0.45603,9.21171,140.413,0.00299535,0,0,0,0,0,0,0,0,0,0,120.588,1.72565,0,0,0,0,0,0,
10135,2009-06,0.24319,9.22243,140.296,0.000590441,0,0,0,0,0,0,0,0,0,0,120.696,0.963306,0,0,0,0,0,0,
10166,2009-07,0.141921,9.24298,140.459,0.000491562,0,0,0,0,0,0,0,0,0,0,120.963,0.555879,0,0,0,0,0,0,
10197,2009-08,0.120756,9.28301,141.042,4.10662e-05,0,0,0,0,0,0,0,0,0,0,121.481,0.48911,0,0,0,0,0,0,
10227,2009-09,0.019681,9.29241,141.034,2.54046e-05,0,0,0,0,0,0,0,0,0,0,121.604,0.0789158,0,0,0,0,0,0,
10258,2009-10,0.0922434,9.31218,141.418,0.00158275,0,0,0,0,0,0,0,0,0,0,121.883,0.307286,0,0,0,0,0,0,
10288,2009-11,0.20564,9.35001,142.143,0.00269331,0,0,0,0,0,0,0,0,0,0,122.393,0.720752,0,0,0,0,0,0,
10319,2009-12,0.288529,9.3763,142.639,0.00440782,0,0,0,0,0,0,0,0,0,0,122.761,0.984379,0,0,0,0,0,0,
10350,2010-01,0.290153,9.39202,142.871,0.00495924,0,0,0,0,0,0,0,0,0,0,122.974,0.967402,0,0,0,0,0,0,
10378,2010-02,0.258219,9.40294,143,0.00430532,0,0,0,0,0,0,0,0,0,0,123.108,0.865552,0,0,0,0,0,0,
10409,2010-03,0.188618,9.41026,143.038,0.00229669,0,0,0,0,0,0,0,0,0,0,123.177,0.668515,0,0,0,0,0,0,
10439,2010-04,0.179907,9.43029,143.341,0.00156403,0,0,0,0,0,0,0,0,0,0,123.429,0.664435,0,0,0,0,0,0,
10470,2010-05,0.352718,9.47928,144.29,0.00489381,0,0,0,0,0,0,0,0,0,0,124.115,1.22452,0,0,0,0,0,0,
10500,2010-06,0.516119,9.54624,145.489,0.0086823,0,0,0,0,0,0,0,0,0,0,125.042,1.72674,0,0,0,0,0,0,
10531,2010-07,0.42787,9.5821,145.929,0.00697141,0,0,0,0,0,0,0,0,0,0,125.489,1.44117,0,0,0,0,0,0,
10562,2010-08,0.213204,9.59683,145.901,0.00262157,0,0,0,0,0,0,0,0,0,0,125.622,0.754564,0,0,0,0,0,0,
10592,2010-09,0.212693,9.63114,146.433,0.00181534,0,0,0,0,0,0,0,0,0,0,126.061,0.78696,0,0,0,0,0,0,
10623,2010-10,0.185956,9.65479,146.77,0.000673815,0,0,0,0,0,0,0,0,0,0,126.355,0.727087,0,0,0,0,0,0,
10653,2010-11,0.207052,9.67451,147.09,0.00139597,0,0,0,0,0,0,0,0,0,0,126.623,0.781961,0,0,0,0,0,0,
10684,2010-12,0.301094,9.70852,147.715,0.00336184,0,0,0,0,0,0,0,0,0,0,127.094,1.08018,0,0,0,0,0,0,
10715,2011-01,0.324959,9.73161,148.085,0.00436696,0,0,0,0,0,0,0,0,0,0,127.41,1.13421,0,0,0,0,0,0,
10743,2011-02,0.415807,9.76559,148.706,0.00632172,0,0,0,0,0,0,0,0,0,0,127.881,1.41992,0,0,0,0,0,0,
10774,2011-03,0.467548,9.80819,149.434,0.00601018,0,0,0,0,0,0,0,0,0,0,128.434,1.64356,0,0,0,0,0,0,
10804,2011-04,0.506456,9.85192,150.156,0.00595159,0,0,0,0,0,0,0,0,0,0,129.006,1.80423,0,0,0,0,0,0,
10835,2011-05,0.454013,9.88699,150.633,0.00449187,0,0,0,0,0,0,0,0,0,0,129.445,1.65347,0,0,0,0,0,0,
10865,2011-06,0.523858,9.93673,151.435,0.00815333,0,0,0,0,0,0,0,0,0,0,130.145,1.78082,0,0,0,0,0,0,
10896,2011-07,0.281702,9.95897,151.509,0.00194835,0,0,0,0,0,0,0,0,0,0,130.353,1.06179,0,0,0,0,0,0,
10927,2011-08,0.0894982,9.97084,151.433,1.9724e-05,0,0,0,0,0,0,0,0,0,0,130.482,0.362961,0,0,0,0,0,0,
10957,2011-09,0.0309466,9.98243,151.519,0.00017273,0,0,0,0,0,0,0,0,0,0,130.636,0.11841,0,0,0,0,0,0,
10988,2011-10,0.139333,10.0117,152.071,0.00360676,0,0,0,0,0,0,0,0,0,0,131.065,0.412157,0,0,0,0,0,0,
11018,2011-11,0.188048,10.0415,152.604,0.00307882,0,0,0,0,0,0,0,0,0,0,131.448,0.632757,0,0,0,0,0,0,
11049,2011-12,0.282976,10.0757,153.26,0.00333947,0,0,0,0,0,0,0,0,0,0,131.899,1.00749,0,0,0,0,0,0,
11080,2012-01,0.342635,10.1124,153.91,0.00311312,0,0,0,0,0,0,0,0,0,0,132.376,1.25968,0,0,0,0,0,0,
11109,2012-02,0.34299,10.1394,154.325,0.00271452,0,0,0,0,0,0,0,0,0,0,132.724,1.27816,0,0,0,0,0,0,
11140,2012-03,0.36935,10.1719,154.867,0.00219794,0,0,0,0,0,0,0,0,0,0,133.143,1.4074,0,0,0,0,0,0,
11170,2012-04,0.351568,10.2057,155.369,0.00109921,0,0,0,0,0,0,0,0,0,0,133.569,1.3821,0,0,0,0,0,0,
11201,2012-05,0.253418,10.2234,155.498,0.000746435,0,0,0,0,0,0,0,0,0,0,133.797,0.99821,0,0,0,0,0,0,
11231,2012-06,0.32734,10.2746,156.342,0.00346178,0,0,0,0,0,0,0,0,0,0,134.503,1.18259,0,0,0,0,0,0,
11262,2012-07,0.265601,10.3197,156.964,0.00162549,0,0,0,0,0,0,0,0,0,0,135.069,1.01015,0,0,0,0,0,0,
11293,2012-08,0.0924367,10.3315,156.909,4.90333e-05,0,0,0,0,0,0,0,0,0,0,135.202,0.373652,0,0,0,0,0,0,
11323,2012-09,0.0330834,10.3424,156.987,1.45554e-05,0,0,0,0,0,0,0,0,0,0,135.344,0.13386,0,0,0,0,0,0,
11354,2012-10,0.127142,10.3669,157.468,0.00198846,0,0,0,0,0,0,0,0,0,0,135.691,0.431801,0,0,0,0,0,0,
11384,2012-11,0.225041,10.402,158.132,0.00296035,0,0,0,0,0,0,0,0,0,0,136.164,0.788195,0,0,0,0,0,0,
11415,2012-12,0.289305,10.4355,158.738,0.00283384,0,0,0,0,0,0,0,0,0,0,136.601,1.05483,0,0,0,0,0,0,
11446,2013-01,0.300471,10.4562,159.06,0.00338487,0,0,0,0,0,0,0,0,0,0,136.879,1.07666,0,0,0,0,0,0,
11474,2013-02,0.270715,10.4692,159.22,0.00288205,0,0,0,0,0,0,0,0,0,0,137.042,0.977206,0,0,0,0,0,0,
11505,2013-03,0.249085,10.4873,159.475,0.00206645,0,0,0,0,0,0,0,0,0,0,137.268,0.924155,0,0,0,0,0,0,
11535,2013-04,0.294175,10.5212,160.063,0.00167546,0,0,0,0,0,0,0,0,0,0,137.707,1.12416,0,0,0,0,0,0,
11566,2013-05,0.270129,10.5519,160.506,0.000862312,0,0,0,0,0,0,0,0,0,0,138.097,1.06119,0,0,0,0,0,0,
11596,2013-06,0.311347,10.5898,161.085,0.00453886,0,0,0,0,0,0,0,0,0,0,138.643,1.07153,0,0,0,0,0,0,
11627,2013-07,0.165042,10.6109,161.226,0.00201676,0,0,0,0,0,0,0,0,0,0,138.885,0.584651,0,0,0,0,0,0,
11658,2013-08,0.0774415,10.6323,161.446,0.000479358,0,0,0,0,0,0,0,0,0,0,139.145,0.294298,0,0,0,0,0,0,
11688,2013-09,0.0510753,10.6487,161.649,0.000833256,0,0,0,0,0,0,0,0,0,0,139.364,0.171989,0,0,0,0,0,0,
11719,2013-10,0.152939,10.689,162.419,0.000429897,0,0,0,0,0,0,0,0,0,0,139.886,0.603306,0,0,0,0,0,0,
11749,2013-11,0.242443,10.7176,162.955,0.00234804,0,0,0,0,0,0,0,0,0,0,140.285,0.885115,0,0,0,0,0,0,
11780,2013-12,0.281797,10.7387,163.318,0.00338204,0,0,0,0,0,0,0,0,0,0,140.575,1.00087,0,0,0,0,0,0,
11811,2014-01,0.282437,10.759,163.635,0.00295625,0,0,0,0,0,0,0,0,0,0,140.836,1.02168,0,0,0,0,0,0,
11839,2014-02,0.268018,10.778,163.908,0.00247309,0,0,0,0,0,0,0,0,0,0,141.077,0.98373,0,0,0,0,0,0,
11870,2014-03,0.382726,10.8269,164.811,0.00317169,0,0,0,0,0,0,0,0,0,0,141.727,1.42014,0,0,0,0,0,0,
11900,2014-04,0.38922,10.8619,165.351,0.00317778,0,0,0,0,0,0,0,0,0,0,142.185,1.44628,0,0,0,0,0,0,
11931,2014-05,0.340135,10.8928,165.766,0.00191796,0,0,0,0,0,0,0,0,0,0,142.572,1.30061,0,0,0,0,0,0,
11961,2014-06,0.375193,10.9305,166.327,0.00597424,0,0,0,0,0,0,0,0,0,0,143.12,1.26968,0,0,0,0,0,0,
11992,2014-07,0.339605,10.973,166.911,0.00649806,0,0,0,0,0,0,0,0,0,0,143.684,1.10262,0,0,0,0,0,0,
12023,2014-08,0.134317,10.9942,167.006,0.00142111,0,0,0,0,0,0,0,0,0,0,143.893,0.485224,0,0,0,0,0,0,
12053,2014-09,0.15401,11.0246,167.487,0.00202422,0,0,0,0,0,0,0,0,0,0,144.298,0.539486,0,0,0,0,0,0,
12084,2014-10,0.124745,11.0434,167.753,0.00045804,0,0,0,0,0,0,0,0,0,0,144.523,0.487494,0,0,0,0,0,0,
12114,2014-11,0.158047,11.0638,168.099,0.00140234,0,0,0,0,0,0,0,0,0,0,144.804,0.582488,0,0,0,0,0,0,
12145,2014-12,0.275227,11.106,168.9,0.00221237,0,0,0,0,0,0,0,0,0,0,145.366,1.02418,0,0,0,0,0,0,
12176,2015-01,0.282595,11.123,169.152,0.00333405,0,0,0,0,0,0,0,0,0,0,145.604,1.00617,0,0,0,0,0,0,
12204,2015-02,0.245221,11.1354,169.299,0.00233155,0,0,0,0,0,0,0,0,0,0,145.752,0.897114,0,0,0,0,0,0,
12235,2015-03,0.254504,11.1577,169.665,0.00156698,0,0,0,0,0,0,0,0,0,0,146.035,0.967538,0,0,0,0,0,0,
12265,2015-04,0.210967,11.18,169.96,0.000167973,0,0,0,0,0,0,0,0,0,0,146.307,0.850383,0,0,0,0,0,0,
12296,2015-05,0.154109,11.1987,170.156,0.000336018,0,0,0,0,0,0,0,0,0,0,146.554,0.612073,0,0,0,0,0,0,
12326,2015-06,0.102648,11.2245,170.472,0.000245703,0,0,0,0,0,0,0,0,0,0,146.89,0.406753,0,0,0,0,0,0,
12357,2015-07,0.0183061,11.2352,170.503,0.000638302,0,0,0,0,0,0,0,0,0,0,147.036,0.0471199,0,0,0,0,0,0,
12388,2015-08,0.00109888,11.2435,170.613,2.48166e-05,0,0,0,0,0,0,0,0,0,0,147.137,0.00340577,0,0,0,0,0,0,
